FullPath;Package;Element;Property;DependentPackage;DependendElement;GUID
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;CoverageResult;resultContent;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Content information;MD_RangeDimension;{01C64259-A21C-48a3-8BB7-7173428728A7}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;CoverageResult;resultSpatialRepresentation;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Spatial representation information;MD_SpatialRepresentation;{57A93BEB-81FD-422e-ACE9-4CA6CAECE0C1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;CoverageResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;QualityResult;{7EC70A46-6BB4-4729-9DA9-B25A8DA80C53}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;CoverageResult;resultFormat;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Distribution information;MD_Format;{B136596F-F265-4bb9-9F78-0EBDE8CBD7E4}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;DescriptiveResult;statement;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;DescriptiveResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;QualityResult;{7EC70A46-6BB4-4729-9DA9-B25A8DA80C53}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;dateTime;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Date and Time;DateTime;{8367701C-2A96-4fe1-A0E9-4ABAC9DC0ED6}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;resultScope;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Common classes;MD_Scope;{8C9BC68C-49D5-413e-B86B-C387D70C567A}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;QuantitativeResult;{A08CC2F2-5191-47bc-8E38-A586BBD25D6B}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;ConformanceResult;{467C878D-C11A-4408-8E91-2DF5C23A6CED}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;DescriptiveResult;{06B238DE-5512-40db-8034-4C68CCB72245}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;CoverageResult;{04F923CB-3B27-421d-B14C-685FA1C5DB45}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QualityResult;Aggregation;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;QualityElement;{E4EBCB08-C34D-4675-AA2B-65AF4F801ABD}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QuantitativeResult;value;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QuantitativeResult;valueUnit;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Measure types;UnitOfMeasure;{E28922BD-7139-4f8e-84E1-58B45896D473}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QuantitativeResult;valueRecordType;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;RecordType;{D5F24C10-EF3A-4e56-AB55-AB353E37D629}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Data quality result;QuantitativeResult;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Data quality result;QualityResult;{7EC70A46-6BB4-4729-9DA9-B25A8DA80C53}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Confidence;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Metaquality;Metaquality;{391E78BD-5151-45b6-898F-FB62B34B23B8}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Homogeneity;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Metaquality;Metaquality;{391E78BD-5151-45b6-898F-FB62B34B23B8}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Metaquality;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Metaquality;Representativity;{A94D4112-550F-4075-96E2-3FA67A5577EB}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Metaquality;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Metaquality;Homogeneity;{92A38AC5-7D90-40ab-8C18-EA56489F7E01}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Metaquality;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Metaquality;Confidence;{758224A8-8FB2-4322-BAB7-06C82D431E0F}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Metaquality;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;QualityElement;{E4EBCB08-C34D-4675-AA2B-65AF4F801ABD}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Metaquality;relatedQualityElement;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;QualityElement;{E4EBCB08-C34D-4675-AA2B-65AF4F801ABD}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality;Metaquality;Representativity;Generalization;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality.Metaquality;Metaquality;{391E78BD-5151-45b6-898F-FB62B34B23B8}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;name;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;definition;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;example;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;MeasureDescription;{B7A3151A-08E6-4d30-924A-EF75DEB16AF6}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;valueType;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Name types;TypeName;{21908459-A776-46d2-9B04-FDD71285E247}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;RegisteredBasicMeasure;{6C38B900-8AAF-445c-A848-78723BC4E1B7}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;MeasureCatalogue;{C4F0F54A-AE89-43de-9705-83504244D3C7}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;Association;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;QualityMeasure;{E0A6236D-9D16-4642-813D-C423AA73460A}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;BasicMeasure;Generalization;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.CoreModel;RegisterItem;{6A4CF757-046D-4254-A1B0-EB76B8F652FB}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureDescription;textDescription;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureDescription;extendedDescription;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Common classes;MD_BrowseGraphic;{C1BAD857-AC96-4d57-BF31-24EDADF27CEA}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;name;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;definition;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;description;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;MeasureDescription;{B7A3151A-08E6-4d30-924A-EF75DEB16AF6}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;valueType;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Name types;TypeName;{21908459-A776-46d2-9B04-FDD71285E247}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;valueStructure;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;ValueStructure;{224D89CC-3B90-48b8-A5F6-D548E879BCB5}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;RegisteredMeasureParameter;{54C14FC2-8BE1-4fba-B78A-F937713D741A}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;MeasureCatalogue;{C4F0F54A-AE89-43de-9705-83504244D3C7}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;Generalization;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.CoreModel;RegisterItem;{6A4CF757-046D-4254-A1B0-EB76B8F652FB}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;MeasureParameter;Association;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;QualityMeasure;{E0A6236D-9D16-4642-813D-C423AA73460A}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;measureIdentifier;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Common classes;MD_Identifier;{623E93F0-172C-4701-ABBD-7E0BA031ABA8}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;name;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;alias;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;elementName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Name types;TypeName;{21908459-A776-46d2-9B04-FDD71285E247}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;definition;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;description;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;MeasureDescription;{B7A3151A-08E6-4d30-924A-EF75DEB16AF6}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;valueType;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Name types;TypeName;{21908459-A776-46d2-9B04-FDD71285E247}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;valueStructure;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;ValueStructure;{224D89CC-3B90-48b8-A5F6-D548E879BCB5}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;example;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;MeasureDescription;{B7A3151A-08E6-4d30-924A-EF75DEB16AF6}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;RegisteredQualityMeasure;{7687937B-4E28-41c7-B70A-EEF185CEA353}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;MeasureCatalogue;{C4F0F54A-AE89-43de-9705-83504244D3C7}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;parameter;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;MeasureParameter;{FD87D8D5-06BC-4a8d-A656-8A5C2C176749}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;Generalization;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.CoreModel;RegisterItem;{6A4CF757-046D-4254-A1B0-EB76B8F652FB}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;sourceReference;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;SourceReference;{DF13D54D-981B-4774-919D-8181F4523224}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;QualityMeasure;basicMeasure;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;BasicMeasure;{1A9B7FB8-1095-4fb4-B4D3-8D5E49731AEF}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;SourceReference;citation;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Citation and responsible party information;CI_Citation;{D41D335A-81C0-4617-9C51-7A5CE6E1D18D}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;SourceReference;Aggregation;ISO TC211.ISO 19157 Data quality.ISO WD 19157-3 Edition 1.Data quality measures;MeasureCatalogue;{C4F0F54A-AE89-43de-9705-83504244D3C7}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;SourceReference;Association;ISO TC211.ISO 19157 Data quality.ISO 19157 Edition 1.Data quality measures;DQM_Measure;{A862D4B1-33D6-4854-9E0D-F4884F634D4D}
ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1;Data quality measures;SourceReference;Association;ISO TC211.ISO 19157 Data quality.ISO/DIS 19157-1 Edition 1.Data quality measures;QualityMeasure;{E0A6236D-9D16-4642-813D-C423AA73460A}
